Replication,Phoenix_Avg,Denver_Avg,Chicago_Avg,Atlanta_Avg
7128,12.0117,98.4854,165.4620,124.0409
7129,13.1930,96.0175,165.7836,125.0058
7130,11.3684,96.6433,166.3860,125.6023
7131,12.0292,98.7778,164.6725,124.5205
7132,12.1988,98.3743,164.5556,124.8713
7133,11.8889,97.3099,165.0643,125.7368
7134,12.2924,99.7368,163.8830,124.0877
7135,11.9181,98.6784,164.7018,124.7018
7136,13.8889,96.9298,166.1637,123.0175
7137,11.6842,96.0702,166.7661,125.4795
7138,12.3509,97.1579,167.3333,123.1579
7139,11.8304,96.0468,165.6316,126.4912
7140,13.2924,96.1988,164.3509,126.1579
7141,11.7485,98.5906,165.3099,124.3509
7142,11.6608,98.6491,165.7193,123.9708
7143,12.5731,99.6550,162.8304,124.9415
7144,11.9298,99.1111,166.3743,122.5848
7145,11.5263,99.3333,165.6316,123.5088
7146,11.7368,96.5673,165.9942,125.7018
7147,12.0994,97.1637,166.0760,124.6608
7148,13.1053,95.1287,167.2456,124.5205
7149,12.0292,94.9591,165.5439,127.4678
7150,13.0117,96.9123,165.7193,124.3567
7151,12.3567,95.6082,164.8363,127.1988
7152,12.8889,97.3450,166.6374,123.1287
7153,12.6550,98.6608,165.8772,122.8070
7154,13.2807,98.2982,165.3041,123.1170
7155,13.7778,95.9415,165.0175,125.2632
7156,11.4444,100.0234,164.7427,123.7895
7157,11.5556,99.3216,164.0234,125.0994
7158,13.4386,98.1871,164.0877,124.2865
7159,11.8947,97.7135,164.8772,125.5146
7160,12.8304,96.7193,165.2924,125.1579
7161,12.1404,97.2398,167.6082,123.0117
7162,11.8947,97.1404,165.6316,125.3333
7163,12.6316,96.3392,166.5848,124.4444
7164,13.0994,98.1111,164.9181,123.8713
7165,12.7778,96.6316,165.1813,125.4094
7166,12.8772,95.6901,164.8129,126.6199
7167,12.5146,98.1871,164.9181,124.3801
7168,12.2573,97.7018,165.0409,125.0000
7169,12.7135,96.4503,165.8012,125.0351
7170,12.2982,97.0058,166.5205,124.1754
7171,12.4211,98.9064,165.0175,123.6550
7172,13.7368,96.4971,164.0819,125.6842
7173,12.0936,97.8012,165.9942,124.1111
7174,13.2690,96.5263,166.5906,123.6140
7175,12.9415,98.8480,163.5439,124.6667
7176,12.4561,97.7485,167.7895,122.0058
7177,13.6374,95.7018,164.2690,126.3918
7178,12.6023,97.9123,165.7368,123.7485
7179,12.2281,97.4327,166.1170,124.2222
7180,11.9474,98.1462,164.8304,125.0760
7181,13.3158,97.1754,165.6374,123.8713
7182,12.8129,100.1930,164.0468,122.9474
7183,13.1462,96.7310,165.1637,124.9591
7184,12.3743,97.1404,165.5731,124.9123
7185,12.8947,97.2807,165.2047,124.6199
7186,11.5497,98.3684,164.2105,125.8713
7187,13.1579,96.5322,163.2690,127.0409
7188,13.0292,96.2164,163.7485,127.0058
7189,11.8830,96.7193,165.5789,125.8187
7190,11.7018,96.1579,168.2573,123.8830
7191,13.7544,97.2982,166.1871,122.7602
7192,13.1520,96.9415,167.9064,122.0000
7193,12.7310,97.7661,165.9766,123.5263
7194,11.6316,98.0117,166.0468,124.3099
7195,12.4737,98.6023,164.4854,124.4386
7196,11.6901,99.1696,166.8655,122.2749
7197,13.6959,97.8129,163.8480,124.6433
7198,13.4152,96.1930,164.6608,125.7310
7199,11.8187,97.9532,166.2982,123.9298
7200,11.6491,98.0643,166.1813,124.1053
7201,12.9708,97.1754,164.4912,125.3626
7202,12.6433,99.8187,164.5556,122.9825
7203,12.3099,97.6550,165.3275,124.7076
7204,12.7602,97.3684,166.9708,122.9006
7205,12.1170,98.2105,163.4327,126.2398
7206,12.1520,97.0994,163.2749,127.4737
7207,12.0000,98.3684,166.0234,123.6082
7208,13.2047,95.4327,163.9357,127.4269
7209,12.4912,97.4971,165.7836,124.2281
7210,12.6316,96.3977,165.1520,125.8187
7211,12.2573,95.9006,168.4152,123.4269
7212,12.6023,97.6433,164.9415,124.8129
7213,12.6725,97.7427,165.2456,124.3392
7214,12.9942,96.6725,164.9123,125.4211
7215,11.7193,95.4620,165.9942,126.8246
7216,12.5380,98.8772,165.4912,123.0936
7217,13.1111,95.1988,164.5497,127.1404
7218,12.7602,99.6374,163.0234,124.5789
7219,13.0175,98.2807,166.0234,122.6784
7220,13.0936,96.9649,167.8889,122.0526
7221,13.2339,99.6023,164.8070,122.3567
7222,11.9415,95.9591,166.4211,125.6784
7223,12.5146,97.3684,167.0000,123.1170
7224,12.0585,96.4444,166.3041,125.1930
7225,11.7661,99.0117,165.4620,123.7602
7226,12.7018,96.5439,166.4327,124.3216
7227,11.6842,99.6316,165.1988,123.4854
7228,12.0292,97.9298,164.8947,125.1462
7229,12.5731,99.0234,165.6550,122.7485
7230,13.4211,97.3158,164.2807,124.9825
7231,12.1871,98.7368,165.1696,123.9064
7232,12.6667,99.2281,164.2047,123.9006
7233,12.3684,96.9708,164.4854,126.1754
7234,11.8129,98.2515,166.0994,123.8363
7235,12.7135,96.5439,165.1637,125.5789
7236,12.1696,96.8363,165.0994,125.8947
7237,12.0643,97.0994,165.2456,125.5906
7238,12.3801,96.1462,166.1053,125.3684
7239,11.2924,99.7778,164.2515,124.6784
7240,12.4620,97.0585,166.5497,123.9298
7241,12.0760,99.1988,165.3333,123.3918
7242,11.6140,98.8830,166.7368,122.7661
7243,11.6667,97.6082,168.7719,121.9532
7244,12.6959,96.7076,165.5614,125.0351
7245,12.2222,97.8187,165.8772,124.0819
7246,12.0234,96.8421,164.0936,127.0409
7247,13.4386,97.2573,165.6199,123.6842
7248,13.3275,98.0175,163.8304,124.8246
7249,12.0702,96.4269,166.8480,124.6550
7250,12.1637,97.7544,165.1111,124.9708
7251,12.3918,97.4386,164.6608,125.5088
7252,11.3626,99.7135,167.9240,121.0000
7253,11.8480,97.9415,165.0234,125.1871
7254,11.8480,97.5848,166.5906,123.9766
7255,12.3860,96.7076,165.3509,125.5556
7256,13.1637,96.1579,166.1228,124.5556
7257,13.0292,97.7719,164.2398,124.9591
7258,12.2339,97.4854,166.1520,124.1287
7259,13.7602,98.0936,165.2339,122.9123
7260,12.8187,97.0526,164.9064,125.2222
7261,12.0819,96.9415,167.2105,123.7661
7262,12.8889,96.9591,165.1813,124.9708
7263,12.5439,97.8187,165.1930,124.4444
7264,11.5263,98.8596,165.6667,123.9474
7265,12.8947,97.7719,165.1228,124.2105
7266,13.8304,97.6667,163.8246,124.6784
7267,12.8246,96.9357,164.7018,125.5380
7268,11.8830,95.2982,165.4444,127.3743
7269,12.4561,97.8129,164.2456,125.4854
7270,12.7368,95.7427,164.9415,126.5789
7271,12.9298,96.8947,165.4795,124.6959
7272,13.2398,98.2632,164.5146,123.9825
7273,12.0877,99.7661,163.8889,124.2573
7274,13.3333,94.8129,166.0234,125.8304
7275,11.9064,98.8363,165.3801,123.8772
7276,11.5497,96.5205,165.5263,126.4035
7277,12.6901,97.8596,162.8889,126.5614
7278,11.7895,96.5029,168.4854,123.2222
7279,12.1579,98.9357,165.6667,123.2398
7280,11.4211,98.6667,166.4327,123.4795
7281,12.3918,97.2164,168.2924,122.0994
7282,11.8947,97.1345,165.5848,125.3860
7283,11.3041,98.5088,166.3392,123.8480
7284,11.7076,100.1988,163.5906,124.5029
7285,12.0936,96.1228,166.1696,125.6140
7286,13.2105,96.7135,165.9123,124.1637
7287,12.9298,97.2982,165.5614,124.2105
7288,12.4211,95.5322,167.4854,124.5614
7289,12.0000,100.4971,166.6842,120.8187
7290,12.4737,99.3801,164.8655,123.2807
7291,13.1813,96.0000,164.3450,126.4737
7292,13.1228,98.2456,164.2807,124.3509
7293,13.1345,97.0936,163.9649,125.8070
7294,12.8947,98.4503,163.5029,125.1520
7295,11.9064,97.6433,165.9883,124.4620
7296,11.7310,95.7485,165.8772,126.6433
7297,12.6842,97.7018,164.6842,124.9298
7298,12.7135,98.1637,165.8889,123.2339
7299,12.0292,100.9591,163.2047,123.8070
7300,11.1930,98.8187,165.8129,124.1754
7301,12.2807,99.9942,163.8480,123.8772
7302,12.4444,95.6023,167.2047,124.7485
7303,12.8012,98.0175,165.3977,123.7836
7304,13.4444,95.9474,164.2105,126.3977
7305,12.2515,97.9591,164.4561,125.3333
7306,13.0409,99.2924,162.7310,124.9357
7307,12.6725,99.6023,165.2047,122.5205
7308,11.7310,97.8363,166.7135,123.7193
7309,12.5088,96.2105,167.3216,123.9591
7310,12.5029,96.9064,166.1988,124.3918
7311,12.7719,97.0760,166.1053,124.0468
7312,11.8772,98.9474,165.4561,123.7193
7313,12.7018,96.7953,164.2632,126.2398
7314,13.0468,99.5614,165.1170,122.2749
7315,12.0409,97.7602,163.7018,126.4971
7316,13.2281,99.2047,165.8070,121.7602
7317,12.3918,97.1228,163.5906,126.8947
7318,13.0760,96.5673,164.6901,125.6667
7319,13.2339,96.6257,164.5497,125.5906
7320,11.3567,97.6257,168.0994,122.9181
7321,13.1813,100.1462,162.6550,124.0175
7322,12.6082,98.8947,166.6784,121.8187
7323,11.9825,99.0175,166.6023,122.3977
7324,11.6082,98.7368,167.8596,121.7953
7325,12.5146,97.0760,166.5029,123.9064
7326,13.3216,98.6550,163.9766,124.0468
7327,11.7602,98.6433,165.1988,124.3977
7328,11.9825,96.6667,166.2807,125.0702
7329,11.4035,98.9415,164.6784,124.9766
7330,12.4561,97.6491,166.4971,123.3977
7331,12.8304,97.6140,167.3450,122.2105
7332,12.9649,99.8655,163.4269,123.7427
7333,13.8363,96.1462,164.9181,125.0994
7334,13.1228,95.2105,165.7661,125.9006
7335,13.5673,97.1813,164.3860,124.8655
7336,13.6023,95.5029,165.8889,125.0058
7337,12.5263,96.5088,168.6199,122.3450
7338,12.1287,96.9240,165.2690,125.6784
7339,13.7895,99.4561,164.2339,122.5205
7340,12.2924,97.5789,166.2281,123.9006
7341,12.8538,94.1871,167.2924,125.6667
7342,12.7427,96.7193,167.3099,123.2281
7343,13.4152,97.0643,163.7368,125.7836
7344,11.8655,100.0760,163.7018,124.3567
7345,12.3275,96.9708,164.9240,125.7778
7346,12.9532,99.2105,164.4503,123.3860
7347,12.9766,96.3216,166.6901,124.0117
7348,12.3041,96.8947,166.6023,124.1988
7349,13.6667,95.7836,165.7018,124.8480
7350,11.3743,98.9006,166.0936,123.6316
7351,11.8480,98.5088,166.1579,123.4854
7352,12.0409,97.5848,164.9298,125.4444
7353,11.8947,96.9298,167.4152,123.7602
7354,12.1988,98.6608,165.8480,123.2924
7355,12.5146,99.0760,164.4152,123.9942
7356,12.3977,98.8363,166.5439,122.2222
7357,12.0234,96.7368,166.1462,125.0936
7358,13.5029,98.2164,166.0175,122.2632
7359,12.4035,98.7719,165.7310,123.0936
7360,11.9123,97.8421,166.5497,123.6959
7361,11.4561,96.4561,165.4912,126.5965
7362,12.9064,97.3450,165.5906,124.1579
7363,12.2047,97.1404,166.1462,124.5088
7364,12.3684,96.9240,165.2456,125.4620
7365,13.0409,96.8596,165.8830,124.2164
7366,11.5263,98.8713,166.5439,123.0585
7367,11.8070,95.3860,166.8655,125.9415
7368,12.8070,97.0819,165.3392,124.7719
7369,12.5029,97.0526,164.6842,125.7602
7370,13.3392,94.7193,166.6725,125.2690
7371,13.5029,97.1520,165.2281,124.1170
7372,12.5439,98.6140,166.9064,121.9357
7373,12.5322,98.0760,166.1287,123.2632
7374,12.9298,96.7895,164.9064,125.3743
7375,12.9883,97.5146,164.0819,125.4152
7376,13.2047,96.3743,164.2632,126.1579
7377,12.4152,97.4152,166.2807,123.8889
7378,12.2749,96.8772,165.3275,125.5205
7379,12.7778,99.2105,164.3216,123.6901
7380,13.5439,98.9357,166.3450,121.1754
7381,12.6842,96.4444,165.2339,125.6374
7382,13.2164,96.6667,164.1930,125.9240
7383,12.0117,98.1988,165.2398,124.5497
7384,12.8889,96.7895,165.6433,124.6784
7385,12.3743,95.5673,165.7368,126.3216
7386,11.3684,99.4795,166.5556,122.5965
7387,12.5205,97.8538,164.9181,124.7076
7388,13.5731,97.4795,165.0292,123.9181
7389,11.8830,98.6491,168.1462,121.3216
7390,12.7310,97.2807,166.7778,123.2105
7391,11.9766,98.1462,167.9357,121.9415
7392,12.7076,96.8947,165.1637,125.2339
7393,11.6491,98.6784,166.4795,123.1930
7394,11.7251,97.3860,165.9883,124.9006
7395,12.7018,95.5146,164.8246,126.9591
7396,12.4386,97.4327,165.7719,124.3567
7397,12.7368,97.9006,167.3333,122.0292
7398,12.0760,97.9006,166.5497,123.4737
7399,11.4503,98.7719,165.9123,123.8655
7400,12.7778,99.2632,166.0058,121.9532
7401,12.2924,99.5029,164.9357,123.2690
7402,12.9766,96.6901,165.1696,125.1637
7403,12.4152,99.7719,164.3216,123.4912
7404,11.0585,97.3216,165.5205,126.0994
7405,12.0877,97.6959,164.7485,125.4678
7406,11.0936,98.2749,166.2105,124.4211
7407,13.2222,98.3801,163.5088,124.8889
7408,11.8772,97.6257,166.6784,123.8187
7409,12.3684,97.3567,167.6842,122.5906
7410,13.0058,96.4912,166.9591,123.5439
7411,13.2222,98.2515,162.5205,126.0058
7412,11.7310,97.2164,164.9474,126.1053
7413,12.6842,96.0234,166.0175,125.2749
7414,11.3567,97.2222,165.4035,126.0175
7415,12.9357,98.9415,164.5614,123.5614
7416,11.8363,97.0175,165.7310,125.4152
7417,13.8947,95.2047,163.4035,127.4971
7418,12.7427,97.0117,165.6023,124.6433
7419,12.8304,98.6608,164.8713,123.6374
7420,12.1520,99.1696,166.4094,122.2690
7421,12.5848,97.7018,165.3684,124.3450
7422,11.6374,98.5789,163.7251,126.0585
7423,12.9240,97.0058,165.0760,124.9942
7424,13.7427,97.0994,163.4561,125.7018
7425,12.8713,98.2398,164.6959,124.1930
7426,12.2281,96.1579,165.9298,125.6842
7427,12.4269,96.0877,165.9532,125.5322
7428,12.2632,97.4561,165.9766,124.3041
7429,11.9883,97.0877,165.4503,125.4737
7430,11.3392,100.1637,165.6725,122.8246
7431,12.5205,95.9064,167.6725,123.9006
7432,12.5322,97.3275,166.2807,123.8596
7433,12.1988,98.5029,165.1345,124.1637
7434,12.4444,98.6491,165.3801,123.5263
7435,12.5029,95.9006,165.4503,126.1462
7436,12.4854,99.2632,164.8304,123.4211
7437,11.9064,96.1520,166.3099,125.6316
7438,13.6784,96.3099,163.3216,126.6901
7439,12.9649,97.7427,164.6082,124.6842
7440,12.0994,97.2456,165.3626,125.2924
7441,12.0877,96.8889,166.9474,124.0760
7442,11.5497,99.5673,166.2924,122.5906
7443,12.0994,96.9649,166.8012,124.1345
7444,11.6316,100.0234,164.4444,123.9006
7445,11.9766,98.7485,165.3860,123.8889
7446,13.6784,97.4795,163.9357,124.9064
7447,12.3333,98.3860,167.0351,122.2456
7448,12.4854,97.6725,165.9825,123.8596
7449,11.7368,98.6901,167.3450,122.2281
7450,13.3158,96.1345,165.0058,125.5439
7451,12.1287,96.2398,167.2807,124.3509
7452,13.2865,96.8246,163.8889,126.0000
7453,12.6433,97.5673,166.8596,122.9298
7454,12.3626,96.9766,167.2456,123.4152
7455,12.0292,96.8363,165.5673,125.5673
7456,12.0234,97.3216,167.4503,123.2047
7457,12.0000,96.8246,167.7836,123.3918
7458,11.4795,98.4035,165.7368,124.3801
7459,12.5614,98.2398,166.9883,122.2105
7460,11.6374,97.0819,169.5146,121.7661
7461,12.5322,99.6199,164.9825,122.8655
7462,11.9766,97.6667,165.8947,124.4620
7463,12.2164,97.9474,165.6667,124.1696
7464,12.2339,94.3450,166.2807,127.1404
7465,12.7368,98.8713,166.5146,121.8772
7466,13.1345,98.8421,164.1111,123.9123
7467,11.9942,96.1754,169.0760,122.7544
7468,12.3860,97.5088,166.4678,123.6374
7469,12.7778,99.8889,164.3977,122.9357
7470,12.4678,98.3567,163.8830,125.2924
7471,12.9708,95.0117,164.7719,127.2456
7472,12.1170,97.4152,167.5789,122.8889
7473,11.4094,98.4327,165.6316,124.5263
7474,12.9298,97.7018,164.9474,124.4211
7475,12.4503,97.1988,164.9357,125.4152
7476,12.0760,98.5789,165.7251,123.6199
7477,12.7602,98.7368,162.0936,126.4094
7478,12.6901,96.1696,164.8889,126.2515
7479,13.9532,96.0585,164.8070,125.1813
7480,11.8129,98.2749,166.0994,123.8129
7481,13.1053,98.0702,165.6550,123.1696
7482,12.9181,96.0234,164.4971,126.5614
7483,12.2339,94.8596,165.2749,127.6316
7484,11.7076,96.5263,167.5322,124.2339
7485,12.6257,98.3158,164.7251,124.3333
7486,13.0936,98.0526,164.8070,124.0468
7487,13.1462,99.5556,162.5322,124.7661
7488,12.1520,98.1520,163.8421,125.8538
7489,12.7544,100.5497,164.6491,122.0468
7490,12.7953,97.4035,164.8363,124.9649
7491,14.1520,96.9766,164.6491,124.2222
7492,12.5673,97.4386,164.2865,125.7076
7493,12.8655,99.0819,164.2339,123.8187
7494,12.9766,96.9649,165.1988,124.8596
7495,12.4503,97.8421,166.2632,123.4444
7496,13.6140,94.5673,168.5731,123.2456
7497,13.3158,99.2164,164.3860,123.0819
7498,12.4795,97.8070,166.4737,123.2398
7499,12.0234,101.2573,164.6608,122.0585
7500,11.7719,100.4211,162.7719,125.0351
7501,13.2515,95.6784,164.8012,126.2690
7502,12.7135,99.6550,162.5029,125.1287
7503,12.1287,98.3275,162.6023,126.9415
7504,13.5029,98.3392,162.9298,125.2281
7505,11.8947,98.4854,164.2982,125.3216
7506,11.5205,96.2924,166.0117,126.1754
7507,13.3158,95.9766,165.3801,125.3275
7508,12.5614,99.6023,166.2690,121.5673
7509,13.3158,95.2573,165.7427,125.6842
7510,11.3099,97.6550,165.4971,125.5380
7511,12.9181,98.4444,164.0702,124.5673
7512,12.9474,97.4269,165.0058,124.6199
7513,12.0058,98.5673,166.2924,123.1345
7514,11.0117,96.5906,165.8947,126.5029
7515,12.9766,97.9883,164.3509,124.6842
7516,12.5673,98.1404,164.4795,124.8129
7517,12.5673,97.4971,165.2982,124.6374
7518,12.2690,97.0234,166.4386,124.2690
7519,12.1754,96.8129,165.6199,125.3918
7520,13.2807,97.7076,165.4678,123.5439
7521,12.4269,100.9298,164.4620,122.1813
7522,12.3684,98.6082,163.6550,125.3684
7523,12.6901,98.1813,165.0351,124.0936
7524,12.8889,97.1287,164.3392,125.6433
7525,12.0760,96.1871,167.0117,124.7251
7526,12.3743,98.0702,164.8246,124.7310
7527,11.9883,99.9532,164.3918,123.6667
7528,12.0936,97.5614,165.7895,124.5556
7529,12.1053,96.4620,164.7076,126.7251
7530,12.0058,99.3041,164.7836,123.9064
7531,12.5789,98.1579,164.1287,125.1345
7532,11.5205,98.3275,166.1287,124.0234
7533,13.7076,97.3743,163.4854,125.4327
7534,11.5088,100.3801,164.3684,123.7427
7535,13.2398,99.4211,166.0994,121.2398
7536,13.1637,96.9825,165.6667,124.1871
7537,13.3333,97.3626,165.2398,124.0643
7538,12.7076,99.2164,164.6550,123.4211
7539,13.6257,97.8596,163.7427,124.7719
7540,12.4211,98.1345,163.7368,125.7076
7541,12.6901,97.8596,165.2865,124.1637
7542,11.6725,97.9532,164.8713,125.5029
7543,12.6433,97.3918,165.1696,124.7953
7544,11.9240,98.3450,167.0409,122.6901
7545,12.1287,96.0819,165.0526,126.7368
7546,13.0994,96.9766,165.8713,124.0526
7547,12.5029,98.7836,165.3041,123.4094
7548,11.6725,99.7368,165.2632,123.3275
7549,13.4327,97.1404,164.9357,124.4912
7550,12.0936,98.2339,165.9942,123.6784
7551,12.5497,97.7953,166.0994,123.5556
7552,12.8596,99.2222,166.1930,121.7251
7553,12.6316,95.4971,167.3158,124.5556
7554,12.1813,98.3626,166.3450,123.1111
7555,12.4211,97.1228,167.3626,123.0936
7556,11.9474,98.7544,166.9181,122.3801
7557,12.1462,98.5439,164.4152,124.8947
7558,12.3099,97.4503,164.4971,125.7427
7559,12.6959,97.5673,164.5965,125.1404
7560,12.5789,96.8363,167.3509,123.2339
7561,13.2632,97.1111,165.0643,124.5614
7562,12.8129,99.8363,166.4152,120.9357
7563,12.7719,96.2807,166.0409,124.9064
7564,12.8713,96.7778,165.5263,124.8246
7565,13.0000,98.8012,163.1871,125.0117
7566,12.4035,95.7602,166.4269,125.4094
7567,13.8480,97.7193,164.5322,123.9006
7568,12.1345,95.1053,166.1813,126.5789
7569,12.3333,97.6725,165.1053,124.8889
7570,13.0819,95.2632,166.4737,125.1813
7571,12.5146,97.4152,162.6842,127.3860
7572,13.1462,97.7719,165.8421,123.2398
7573,11.4152,97.9883,166.0643,124.5322
7574,12.4327,96.1345,166.8246,124.6082
7575,12.4678,97.5439,164.7076,125.2807
7576,13.7602,96.6725,165.7778,123.7895
7577,11.1053,98.4678,165.7895,124.6374
7578,12.2398,100.3977,165.5965,121.7661
7579,13.4444,97.4094,165.6901,123.4561
7580,12.5439,95.5673,168.2690,123.6199
7581,13.2573,98.0643,165.0351,123.6433
7582,12.6901,101.1111,162.1930,124.0058
7583,12.9240,96.7485,165.3626,124.9649
7584,11.7310,98.7135,164.6433,124.9123
7585,11.7719,96.4211,166.6433,125.1637
7586,12.4678,96.7076,165.7251,125.0994
7587,12.6316,96.9825,164.5965,125.7895
7588,11.7310,96.8713,166.1170,125.2807
7589,12.6316,96.3918,167.8070,123.1696
7590,12.1228,99.3626,168.2749,120.2398
7591,12.5088,97.0409,165.5556,124.8947
7592,12.3801,94.3567,166.2924,126.9708
7593,12.4152,100.2515,162.3977,124.9357
7594,12.5614,98.4854,164.1871,124.7661
7595,12.1637,98.8538,164.9766,124.0058
7596,12.7836,97.6491,164.8596,124.7076
7597,12.8772,97.4620,168.2749,121.3860
7598,11.6491,97.7661,165.8947,124.6901
7599,12.2398,97.7427,166.1520,123.8655
7600,12.6140,95.7193,163.6784,127.9883
7601,11.4854,98.9591,164.5906,124.9649
7602,12.2865,100.2690,165.2456,122.1988
7603,11.5673,98.0351,164.1930,126.2047
7604,13.0292,98.8480,164.1579,123.9649
7605,12.1813,97.7836,166.7018,123.3333
7606,12.3099,96.9240,163.1462,127.6199
7607,12.2047,96.6082,167.3041,123.8830
7608,12.2690,99.2398,163.2573,125.2339
7609,12.9649,96.5088,166.8246,123.7018
7610,11.7661,97.8596,164.7193,125.6550
7611,13.8363,94.6901,163.8772,127.5965
7612,12.4971,93.1170,168.0000,126.3860
7613,11.8421,95.3801,167.8187,124.9591
7614,11.8713,97.5029,165.4561,125.1696
7615,12.2807,98.6316,165.9649,123.1228
7616,12.6725,95.2807,168.0760,123.9708
7617,12.8772,95.7778,166.9708,124.3743
7618,12.9298,96.0000,164.4152,126.6550
7619,12.9532,97.6959,164.3158,125.0351
7620,12.9181,97.2047,163.0643,126.8129
7621,12.8772,97.0234,165.4211,124.6784
7622,13.0877,98.4503,165.5146,122.9474
7623,13.0819,95.8421,166.0936,124.9825
7624,12.9240,98.2632,166.2164,122.5965
7625,11.9357,98.5380,166.8596,122.6667
7626,12.8596,99.2749,165.2690,122.5965
7627,13.2749,94.9357,167.3801,124.4094
7628,13.0585,97.9123,164.5263,124.5029
7629,12.3567,97.4854,166.8246,123.3333
7630,12.3626,100.0175,164.4094,123.2105
7631,12.8363,97.4444,166.5906,123.1287
7632,12.2339,96.2047,165.5380,126.0234
7633,13.0234,95.1345,164.8713,126.9708
7634,12.1053,97.7193,166.4561,123.7193
7635,11.4854,97.7544,165.7836,124.9766
7636,12.5965,96.8129,164.4035,126.1871
7637,12.1053,97.3977,167.5205,122.9766
7638,13.0234,97.6082,164.5556,124.8129
7639,12.7719,94.6784,167.0234,125.5263
7640,12.6550,96.1754,167.2690,123.9006
7641,12.3860,96.7018,164.9181,125.9942
7642,11.9883,97.6082,165.9883,124.4152
7643,12.5906,97.8596,167.5556,121.9942
7644,12.4854,100.5789,163.9942,122.9415
7645,11.6842,99.3743,164.1287,124.8129
7646,11.8421,98.0468,165.2047,124.9064
7647,14.1404,97.8363,163.5497,124.4737
7648,11.7310,95.8363,167.0585,125.3743
7649,13.0292,97.6608,165.1988,124.1111
7650,13.4269,98.2924,165.2164,123.0643
7651,12.0468,102.2573,161.8012,123.8947
7652,12.1404,95.3509,165.4386,127.0702
7653,12.4386,97.7427,165.2105,124.6082
7654,12.4854,96.3918,166.0058,125.1170
7655,12.8889,97.7427,165.3041,124.0643
7656,12.6199,97.3743,164.3977,125.6082
7657,12.6491,95.5789,166.7485,125.0234
7658,13.3918,97.0702,164.7018,124.8363
7659,12.1053,98.1988,165.5673,124.1287
7660,11.4561,99.2807,165.2456,124.0175
7661,12.2924,101.7661,164.6257,121.3158
7662,12.9006,97.6842,166.2339,123.1813
7663,12.7076,99.0760,164.3626,123.8538
7664,12.7485,96.2632,164.6199,126.3684
7665,13.4094,96.7778,167.9474,121.8655
7666,12.2865,98.5906,165.0351,124.0877
7667,12.4327,98.8655,161.5439,127.1579
7668,13.1988,97.7485,165.8480,123.2047
7669,12.6842,98.4269,163.5556,125.3333
7670,12.2807,96.4854,166.2924,124.9415
7671,12.2865,96.6491,166.2222,124.8421
7672,11.5322,101.0526,164.0585,123.3567
7673,12.3450,99.7018,163.4444,124.5088
7674,11.9708,97.6140,166.5088,123.9064
7675,11.9415,96.7895,165.4912,125.7778
7676,12.3275,99.3275,164.6082,123.7368
7677,11.6491,100.3977,163.9942,123.9591
7678,12.1287,96.0234,164.6316,127.2164
7679,12.7018,97.7602,165.7953,123.7427
7680,12.1579,96.7602,165.3977,125.6842
7681,12.2573,96.6842,168.3275,122.7310
7682,12.1345,101.7661,162.0117,124.0877
7683,12.7251,97.5205,165.3860,124.3684
7684,13.0702,93.8947,165.8363,127.1988
7685,11.5906,97.5848,166.8246,124.0000
7686,12.1053,98.5322,164.6491,124.7135
7687,12.9532,97.0058,166.0877,123.9532
7688,13.0058,97.3041,164.2339,125.4561
7689,13.2982,96.8947,165.1287,124.6784
7690,12.5439,97.6082,165.3216,124.5263
7691,12.8070,97.2281,163.4444,126.5205
7692,13.3158,98.8421,164.5556,123.2865
7693,12.7602,96.9357,165.9649,124.3392
7694,12.6082,101.3801,163.9006,122.1111
7695,12.5439,98.6140,166.2573,122.5848
7696,12.3626,97.9649,164.8187,124.8538
7697,11.8596,97.2573,163.6140,127.2690
7698,13.1637,96.4561,165.0994,125.2807
7699,12.5848,96.4795,167.7135,123.2222
7700,12.5263,96.6608,166.7251,124.0877
7701,11.0351,99.3158,165.2281,124.4211
7702,13.0526,99.5263,164.8129,122.6082
7703,12.2924,98.0234,164.2515,125.4327
7704,11.9708,98.3684,167.8421,121.8187
7705,10.6608,99.1871,166.6784,123.4737
7706,12.5789,101.0058,162.7895,123.6257
7707,11.9883,97.7368,168.4211,121.8538
7708,12.7602,98.0175,165.0351,124.1871
7709,12.6140,98.7368,164.8889,123.7602
7710,12.0877,98.3801,165.1520,124.3801
7711,12.9942,98.6140,164.0468,124.3450
7712,12.3684,98.3801,166.5965,122.6550
7713,12.2749,99.7661,162.4035,125.5556
7714,12.0468,98.5497,166.4795,122.9240
7715,12.3450,98.2749,164.1111,125.2690
7716,11.5614,97.6842,168.7719,121.9825
7717,12.6257,97.3392,165.8947,124.1404
7718,13.5965,96.7076,164.9532,124.7427
7719,12.1696,98.4386,164.9064,124.4854
7720,11.9006,97.2105,167.0877,123.8012
7721,12.0994,97.0409,165.7310,125.1287
7722,12.0526,98.9181,167.6023,121.4269
7723,12.1579,96.1053,164.8655,126.8713
7724,12.8713,98.7018,164.1111,124.3158
7725,12.4386,97.3801,166.1404,124.0409
7726,12.3977,97.8070,167.1988,122.5965
7727,12.4854,97.7193,166.6491,123.1462
7728,11.8889,97.0936,166.8304,124.1871
7729,13.0351,97.5614,166.5965,122.8070
7730,12.1579,97.2690,165.9532,124.6199
7731,12.0585,97.9942,167.3918,122.5556
7732,12.4561,97.3450,167.5029,122.6959
7733,10.7018,102.0175,165.2982,121.9825
