strategy,n_urgent,rule,rep,objective,el_app_wt,ur_scan_wt,el_scan_wt,ot
2,18,3,35,0.7983264278,92.20652561,2.245302549,0.1951945456,0.9035386732
2,18,3,36,0.8992344763,107.9244407,2.311443823,0.1943092873,0.9434787437
2,18,3,37,0.5905152073,56.52914508,2.286289808,0.1984051072,0.9296872767
2,18,3,38,0.7226039523,78.98864572,2.271900979,0.1854910279,0.9426792081
2,18,3,39,0.4812200582,38.228376,2.28303181,0.1880437988,0.914495792
2,18,3,40,0.5767459927,54.3761378,2.277706552,0.1926070896,0.981037488
2,18,3,41,0.5663459883,52.10062116,2.306009189,0.1917890122,0.8085896498
2,18,3,42,0.5636503389,51.03031484,2.339086184,0.194481555,0.9807285867
2,18,3,43,0.5654266733,53.49854033,2.222846828,0.1868596372,0.9609479322
2,18,3,44,1.148817984,149.7069373,2.319347358,0.2027500077,0.9986211414
2,18,3,45,0.5760739241,54.59710884,2.2598202,0.1946230454,0.9742470474
2,18,3,46,0.3853256406,23.53611809,2.207067296,0.1936055033,0.8697138385
2,18,3,47,0.5691669808,50.50865849,2.416681837,0.1870460115,1.115715843
2,18,3,48,0.5630563551,51.81535555,2.291684578,0.1953978645,0.9913398488
2,18,3,49,0.4878889618,39.08745961,2.297029606,0.1988743888,0.9086307224
2,18,3,50,0.6706901898,70.47186286,2.26093334,0.1928169905,0.8189536533
2,18,3,51,1.30107446,175.823104,2.290575279,0.1912902647,1.016572408
2,18,3,52,0.4176768392,28.87905598,2.211999268,0.19356354,0.8596808955
2,18,3,53,0.7690209724,87.593798,2.228663859,0.1944533711,0.9035347511
2,18,3,54,1.069414264,137.2656913,2.271209199,0.1927822573,0.9138161517
2,18,3,55,1.024181581,129.4499248,2.282816829,0.196937279,0.8358175109
2,18,3,56,0.5946605395,56.85657427,2.306056948,0.1926807956,0.8537363812
2,18,3,57,0.6282269823,65.26017926,2.157961809,0.1929758257,0.7929236055
2,18,3,58,0.7785858298,87.87676464,2.299588648,0.1870993851,0.9675962887
2,18,3,59,0.9561261431,119.0930492,2.225150511,0.1919501723,0.8617068041
2,18,3,60,0.6722929491,71.29256206,2.231392146,0.1957502654,0.9410339179
2,18,3,61,0.5557818994,50.94842736,2.272657058,0.1930993562,0.9831520958
2,18,3,62,0.6995107679,74.60413302,2.298946928,0.1932694733,0.937578046
2,18,3,63,0.5758618979,52.12248203,2.390481258,0.2001124618,0.9976408552
2,18,3,64,0.4309272157,28.43022529,2.355297158,0.1969007249,0.9207789699
2,18,3,65,0.5528881576,50.45816753,2.272877301,0.1925566709,0.9265583758
2,18,3,66,0.8904896786,107.3065694,2.265840887,0.1935492578,0.9626447085
2,18,3,67,1.039287981,131.9857738,2.282925369,0.19436933,0.9513585902
2,18,3,68,0.5142088244,42.87429891,2.331041978,0.1907621071,0.9617570749
2,18,3,69,1.586261669,223.4899834,2.303677345,0.1957264943,0.8404364286
2,18,3,70,0.7092243005,74.15167655,2.410607461,0.1965581068,1.018660533
2,18,3,71,0.5652037451,51.44597138,2.330799525,0.1944788636,0.9315076817
2,18,3,72,0.5433290533,48.99843542,2.265045296,0.1911303666,0.8253242858
2,18,3,73,0.8172048793,92.59020606,2.394654303,0.1893538568,0.8844900893
2,18,3,74,1.02512778,131.5935247,2.17649691,0.1934185781,0.8982850802
2,18,3,75,1.159848893,153.0535473,2.239342857,0.1992897343,0.904360559
2,18,3,76,0.6663606642,70.15148683,2.239130612,0.1885160307,0.9704702655
2,18,3,77,0.4732416566,37.2856398,2.26172992,0.1966081524,0.9423701761
2,18,3,78,0.6659167109,68.18515366,2.34047431,0.191783867,0.9647029006
2,18,3,79,0.6449625808,66.90200949,2.220627004,0.1948175546,0.7551090154
2,18,3,80,0.4587128558,35.12760262,2.246579848,0.1917721844,0.8488701284
2,18,3,81,0.7124968525,76.13285602,2.333925815,0.1946406543,0.9444528349
2,18,3,82,0.709242356,77.88615524,2.210708602,0.1927361141,0.848475725
2,18,3,83,0.9049963975,108.3178323,2.342226561,0.1951246964,0.8802325499
2,18,3,84,1.465140022,204.6404039,2.223381419,0.1958261052,0.8682109377
2,18,3,85,1.089053339,139.7237878,2.316277133,0.1934175421,1.036626715
2,18,3,86,1.029281194,130.1736023,2.289944911,0.1924250875,0.9561177474
2,18,3,87,0.9764107887,121.6119203,2.272772797,0.2014481448,1.006027426
2,18,3,88,0.6775963756,71.57440884,2.264024049,0.1925888752,0.957577593
2,18,3,89,0.6936974352,74.49336088,2.252561155,0.1951796148,0.8715785757
2,18,3,90,1.221657699,161.729321,2.330848519,0.1940818879,0.9393579486
2,18,3,91,0.4099916795,24.90451352,2.355754748,0.1885784859,0.9891599688
2,18,3,92,0.7056048636,75.7302622,2.29346544,0.1951297019,1.01739981
2,18,3,93,0.4107282336,27.89600977,2.202125007,0.1909394171,0.9158170992
2,18,3,94,0.9403511162,114.1863343,2.346034993,0.1972265485,0.9388776904
2,18,3,95,0.6604655478,69.360214,2.22846418,0.1967094925,0.9061919325
2,18,3,96,0.6275619755,63.05208317,2.27026761,0.1902233557,0.9496649047
2,18,3,97,0.5174342901,43.67150058,2.317363937,0.1889792808,0.8983762146
2,18,3,98,0.429142689,30.72815068,2.216133272,0.1909792616,0.8150144199
2,18,3,99,1.179260904,155.2515846,2.29629896,0.1935509177,0.9417133612
2,18,4,0,0.7898528651,90.82085266,2.243272965,0.09446024475,0.864110756
2,18,4,1,0.5174995086,45.62466216,2.213317247,0.09191285535,1.038645697
2,18,4,2,0.6310841117,64.48815153,2.225034602,0.09161088609,0.9147479404
2,18,4,3,0.849177214,103.2416642,2.111791485,0.09652259013,0.8173173405
2,18,4,4,0.5444228517,49.00844779,2.274353105,0.09508526989,0.9427910845
2,18,4,5,0.4697355829,40.78818849,2.042538719,0.08459404621,0.8752817033
2,18,4,6,0.7309970884,82.60042694,2.153950923,0.09648859017,0.8855546372
2,18,4,7,0.7559210218,87.53863269,2.113719588,0.09251249316,0.8840565415
2,18,4,8,0.552121903,53.1797357,2.120182715,0.0888145552,0.9662803516
2,18,4,9,0.7413631255,84.90480475,2.123796447,0.09416898557,0.8896399511
2,18,4,10,0.4603275712,33.64831279,2.340359956,0.08621873156,0.9375059048
2,18,4,11,0.5532601075,51.43249849,2.224028548,0.09466628844,0.9489671342
2,18,4,12,0.9103371268,112.44632,2.169124141,0.08361891935,0.8961502936
2,18,4,13,0.3856964045,23.28115077,2.224063135,0.09180395284,1.001139592
2,18,4,14,0.9918573163,125.4756574,2.204805628,0.09412974434,0.9500526211
2,18,4,15,0.4411987718,32.99125731,2.203400162,0.09022659547,0.9349443543
2,18,4,16,0.4131540445,28.72909032,2.17932799,0.09349772429,1.019469183
2,18,4,17,0.5236171878,46.81707631,2.20449703,0.09025906236,0.8235440197
2,18,4,18,0.4706714173,36.65474703,2.272395593,0.0940391283,0.8831672754
2,18,4,19,0.4529712719,34.70048686,2.217786794,0.0905017206,1.09116941
2,18,4,20,0.5144160792,45.58021755,2.187947344,0.08935171322,0.9309693251
2,18,4,21,0.9038078583,111.2958803,2.171991424,0.09676371815,0.9827699985
2,18,4,22,0.6691767028,71.3979761,2.197698748,0.09313864875,1.035031079
2,18,4,23,0.6802133936,72.71823042,2.226301056,0.09332409985,0.8389956526
2,18,4,24,0.3964713058,24.06507072,2.279041536,0.09078481347,0.9980157825
2,18,4,25,0.3731188608,21.23691391,2.22037793,0.09014906903,0.959583472
2,18,4,26,1.166927238,154.3673129,2.232667661,0.09300109156,0.9505366676
2,18,4,27,0.5071460175,44.51766787,2.179439093,0.09378185326,0.9224495431
2,18,4,28,0.558706224,53.79107886,2.146691077,0.08913366486,0.932637531
2,18,4,29,0.3937780401,26.7994422,2.108317957,0.09196811266,0.9293863638
2,18,4,30,0.7570274599,85.18197025,2.249927304,0.09452262781,0.8835134702
2,18,4,31,1.038151568,135.6593292,2.075900043,0.09546101449,0.9822688061
2,18,4,32,0.5032947173,43.36176684,2.20670066,0.0917035913,0.8308716932
2,18,4,33,1.075842193,138.138197,2.282319181,0.08884000471,0.9385810067
2,18,4,34,0.4309837324,32.42746713,2.141667853,0.09465440194,0.8760501993
2,18,4,35,0.7801284618,91.15533054,2.137834877,0.09181499948,0.9021505828
2,18,4,36,0.8815456565,106.858501,2.209348356,0.08880699497,0.9431952918
2,18,4,37,0.5784718157,56.3524339,2.187365954,0.09775461514,0.9320194189
2,18,4,38,0.7133792376,79.10589924,2.182597108,0.08317434755,0.944590731
2,18,4,39,0.46589903,37.43625125,2.18757781,0.08431417134,0.9116889524
2,18,4,40,0.5597937472,53.35672613,2.179747682,0.09019592483,0.9819547086
2,18,4,41,0.5558663418,52.06407527,2.213650187,0.09098370026,0.8060392207
2,18,4,42,0.5466102218,50.03285733,2.239160354,0.09209372654,0.9815000426
2,18,4,43,0.55430672,53.45724725,2.124979378,0.08568126683,0.9594283367
2,18,4,44,1.138606723,149.8241909,2.221164569,0.09951337756,0.9985651542
2,18,4,45,0.5652848569,54.62672241,2.161132155,0.09274062994,0.9741753557
2,18,4,46,0.3714480988,22.99976043,2.110902866,0.09508589079,0.8713610627
2,18,4,47,0.5569853235,50.26460581,2.320121172,0.08380063657,1.114834917
2,18,4,48,0.5485272131,51.14220776,2.196983788,0.0945482103,0.9937819563
2,18,4,49,0.4719064438,38.22633118,2.199318823,0.09695710886,0.9113945901
2,18,4,50,0.6561901579,69.74325143,2.169465809,0.09344528053,0.8197758004
2,18,4,51,1.291140312,175.8922415,2.19746416,0.08914290766,1.018233497
2,18,4,52,0.403840782,28.34545062,2.116060755,0.09067668345,0.8588721196
2,18,4,53,0.7590288409,87.71105152,2.132453237,0.09314274613,0.9020317918
2,18,4,54,1.054249905,136.4733461,2.17717703,0.09165130771,0.9111080574
2,18,4,55,1.013914437,129.5608218,2.184471623,0.09400368215,0.8353348505
2,18,4,56,0.5829127921,56.66259122,2.21071917,0.09121971611,0.8554363571
2,18,4,57,0.6113540594,64.23449476,2.061052887,0.09112060191,0.7939455009
2,18,4,58,0.7624980355,86.95380587,2.20424272,0.08717048602,0.9718349088
2,18,4,59,0.9461148348,119.2103027,2.128767298,0.08839199253,0.8571747209
2,18,4,60,0.6571849913,70.63053271,2.130886383,0.09265951867,0.9394934559
2,18,4,61,0.5402409652,50.07492225,2.179583566,0.0916435162,0.9875857809
2,18,4,62,0.6819550721,73.55553758,2.197120421,0.08943651411,0.9416193368
2,18,4,63,0.5615554421,51.60346935,2.289527407,0.09725767161,0.9938679155
2,18,4,64,0.4154676408,27.71523452,2.254464061,0.09532291918,0.9235593455
2,18,4,65,0.5366203798,49.56740114,2.174186928,0.09001287187,0.928638652
2,18,4,66,0.872847444,106.2447845,2.163942112,0.09114617473,0.9624519432
2,18,4,67,1.022247852,130.9308585,2.186077536,0.09557028473,0.951014207
2,18,4,68,0.5030086082,42.6872813,2.240258833,0.09044529288,0.9658384757
2,18,4,69,1.575380888,223.6072369,2.199468876,0.09255313798,0.8395954504
2,18,4,70,0.698426184,74.07353255,2.317610698,0.09534178678,1.020018291
2,18,4,71,0.5487325791,50.52515615,2.231888418,0.09131020397,0.9312449145
2,18,4,72,0.5297202673,48.3857861,2.175386721,0.08907971535,0.8280864463
2,18,4,73,0.8006479637,91.56245784,2.300700004,0.08723506518,0.8833195185
2,18,4,74,1.01316862,131.4566939,2.07619469,0.09097784981,0.8973513614
2,18,4,75,1.149239175,153.1668779,2.137784113,0.09742385549,0.9035593943
2,18,4,76,0.6550066727,70.13778989,2.137678453,0.08537454728,0.9712116539
2,18,4,77,0.4586031463,36.66794073,2.16307435,0.09273428312,0.94161763
2,18,4,78,0.6505306586,67.47548269,2.240017926,0.0894979274,0.9605820941
2,18,4,79,0.6285392727,66.02879469,2.119596596,0.09386679895,0.759031752
2,18,4,80,0.4448746903,34.59642287,2.150492416,0.09178239518,0.8556887609
2,18,4,81,0.6956310333,75.06737467,2.2392128,0.09204113265,0.9446125416
2,18,4,82,0.6979394867,77.8754444,2.109556573,0.09108241558,0.8463208345
2,18,4,83,0.8880674444,107.2630445,2.246372473,0.09167116751,0.8850305324
2,18,4,84,1.447739398,203.5849959,2.12331552,0.09260469335,0.8679815051
2,18,4,85,1.078254873,139.7037948,2.220161993,0.09137733099,1.036849784
2,18,4,86,1.012193398,129.1272037,2.192211816,0.08680030718,0.9565819605
2,18,4,87,0.9671870228,121.7174706,2.184104422,0.1019076376,1.007173221
2,18,4,88,0.6598666272,70.53157,2.16032268,0.09204332676,0.9579321882
2,18,4,89,0.6773625931,73.47809832,2.159936643,0.09457430607,0.8733804103
2,18,4,90,1.204487637,160.6798692,2.232538595,0.0927909009,0.9432890039
2,18,4,91,0.3951437429,24.01702941,2.269667111,0.08853100935,0.9922866101
2,18,4,92,0.6887874326,74.66614889,2.199114632,0.09228582535,1.018430508
2,18,4,93,0.3964044251,27.37782087,2.10097085,0.08843982265,0.9164740556
2,18,4,94,0.9236326898,113.1566706,2.250729713,0.09280280865,0.9408639466
2,18,4,95,0.6424964463,68.34747206,2.120996299,0.09089426292,0.9022359513
2,18,4,96,0.6105937801,62.04903277,2.171288694,0.08709669773,0.9491505377
2,18,4,97,0.5043935732,43.32570317,2.218522346,0.0878091096,0.8975937135
2,18,4,98,0.4137232106,29.98482573,2.117178946,0.09024603696,0.8133868639
2,18,4,99,1.16162438,154.1984151,2.193990043,0.09034706845,0.9416397975
2,19,1,0,1.079871607,141.1696147,2.156186534,0.08576880934,0.8589668155
2,19,1,1,0.6981963327,77.26886996,2.144363246,0.08427510213,1.039667263
2,19,1,2,0.7805428809,91.83148812,2.105341922,0.08593774952,0.9103357771
2,19,1,3,1.049276259,138.3998872,2.029206663,0.08998699466,0.8151262001
2,19,1,4,0.8352302936,99.62782151,2.179867918,0.0920897741,0.9419357492
2,19,1,5,0.5160966709,50.32544583,1.948864011,0.0769490741,0.863068009
2,19,1,6,1.095768315,144.9420903,2.097159999,0.0903776433,0.885904665
2,19,1,7,0.9623190246,123.4392238,2.04805566,0.08701258981,0.8822443686
2,19,1,8,0.7016222121,78.45191079,2.111818974,0.08277866376,0.9664353164
2,19,1,9,1.038400905,136.7511711,2.019652554,0.08723178687,0.8864450943
2,19,1,10,0.548874944,50.24507395,2.248174106,0.07745047275,0.9339015662
2,19,1,11,0.745640266,85.03085251,2.155538152,0.0883170277,0.9392120321
2,19,1,12,1.202275069,162.8049453,2.098782122,0.07964937738,0.892456433
2,19,1,13,0.4329639777,32.19771336,2.171798298,0.08213239019,1.006566231
2,19,1,14,1.355909541,188.3769155,2.111565399,0.09045628182,0.946131768
2,19,1,15,0.57114181,56.23476641,2.127699518,0.08694080792,0.9281873736
2,19,1,16,0.4443729458,35.31829955,2.107304751,0.08588012821,1.016386168
2,19,1,17,0.6345672789,67.03486649,2.119951948,0.08257180047,0.8257141452
2,19,1,18,0.5117015273,45.84731299,2.149207693,0.08633390838,0.8760589956
2,19,1,19,0.523409201,47.41052008,2.170833519,0.08316887561,1.087969303
2,19,1,20,0.6573478795,71.56739109,2.082163536,0.08507195026,0.9221833787
2,19,1,21,1.209400557,164.8116819,2.055407762,0.09112652373,0.9729105178
2,19,1,22,0.9962436884,127.8001487,2.119756661,0.08678146182,1.029865123
2,19,1,23,1.026404353,132.206109,2.155169049,0.08483820758,0.8416743785
2,19,1,24,0.4180008004,29.39564404,2.187240559,0.08656397491,0.9985204865
2,19,1,25,0.3975755148,26.46247475,2.160547058,0.08362383983,0.9584851211
2,19,1,26,1.487489516,209.7415821,2.151249458,0.08991497411,0.9432717982
2,19,1,27,0.5908398863,59.41940949,2.134376326,0.08859499929,0.9203992842
2,19,1,28,0.8619759083,106.4941829,2.05273766,0.08383299962,0.9295080818
2,19,1,29,0.4384665407,35.82313212,2.027102503,0.08634192865,0.922338715
2,19,1,30,1.012220888,130.1493982,2.137698807,0.09089669401,0.8820902177
2,19,1,31,1.411712342,199.1578995,2.036237887,0.08310389153,0.984801045
2,19,1,32,0.5800043551,57.70594567,2.12864925,0.08537838984,0.8325235521
2,19,1,33,1.400067201,194.6517174,2.172834233,0.08491548072,0.9337174875
2,19,1,34,0.4974495547,45.2092045,2.055124322,0.08955250988,0.8852047082
2,19,1,35,1.075762112,141.9017746,2.079978222,0.08919872917,0.9034397016
2,19,1,36,1.253605998,171.2425031,2.108748464,0.08323283997,0.9391908775
2,19,1,37,0.7776243977,91.33340143,2.105758788,0.08682170245,0.9275763859
2,19,1,38,1.084295364,142.9409933,2.10110506,0.08036856181,0.9474564326
2,19,1,39,0.5237905102,48.76178748,2.101875977,0.08104399127,0.9173370435
2,19,1,40,0.7516683563,87.18102464,2.094603173,0.08530509433,0.98779119
2,19,1,41,0.7224761402,81.25424118,2.149379484,0.08605570123,0.8086613611
2,19,1,42,0.7868733276,91.7129183,2.168667896,0.08827402141,0.9805772285
2,19,1,43,0.7801612833,92.76674511,2.05180449,0.08155397178,0.9556406154
2,19,1,44,1.504839127,213.3053323,2.116480771,0.09119071714,1.004878319
2,19,1,45,0.8375737331,102.2020068,2.063056089,0.08934196915,0.96540998
2,19,1,46,0.3991338591,28.19191952,2.081923329,0.09379357373,0.8798219954
2,19,1,47,0.7007940805,76.23983425,2.22286989,0.07954035165,1.103925839
2,19,1,48,0.6786166034,74.32992093,2.125589381,0.08698566918,0.9954421318
2,19,1,49,0.6165769734,63.98763086,2.121283964,0.08971304356,0.9162895158
2,19,1,50,0.7333019761,84.24710884,2.086479811,0.09091978613,0.8182965066
2,19,1,51,1.625111273,232.5646822,2.167179195,0.08430818108,1.018796481
2,19,1,52,0.4431418816,36.54205255,2.030666976,0.0843215111,0.8568112516
2,19,1,53,1.116086082,149.7448566,2.022728852,0.08717003207,0.9042709246
2,19,1,54,1.179848907,158.4327623,2.131170755,0.08487633767,0.9238112231
2,19,1,55,1.312711475,181.7202206,2.079391459,0.08683613922,0.8338162796
2,19,1,56,0.8041820891,95.51920719,2.120538417,0.08155924219,0.8593836667
2,19,1,57,0.8130390966,99.25865496,1.999923925,0.08284198986,0.7905785129
2,19,1,58,0.9440485125,117.7277737,2.189591591,0.07937331044,0.9802963796
2,19,1,59,1.298105163,180.278462,2.025171716,0.08138884103,0.8542996267
2,19,1,60,0.9261769056,116.9312937,2.071415703,0.09160090857,0.9409771172
2,19,1,61,0.6910143639,77.08027219,2.089828979,0.08906371533,0.9846684066
2,19,1,62,0.9100022859,112.4267893,2.167156859,0.08428607571,0.9450403517
2,19,1,63,0.6896261499,75.04597953,2.186315017,0.09153932268,0.9955911493
2,19,1,64,0.4904123506,42.5571758,2.133862452,0.08789891683,0.91878654
2,19,1,65,0.7251531847,82.09292691,2.128543292,0.08450245783,0.9394118474
2,19,1,66,1.203680567,163.1999733,2.090269391,0.08368543447,0.9569691999
2,19,1,67,1.373109126,191.9220127,2.076445743,0.08786760807,0.9450518004
2,19,1,68,0.6504582164,68.31419259,2.194435058,0.08699093122,0.9615924563
2,19,1,69,1.919600031,282.6940632,2.132075464,0.08500402034,0.8441290087
2,19,1,70,0.8171182822,95.19960605,2.254085645,0.08831315958,1.015930803
2,19,1,71,0.6717237076,72.82150581,2.144361271,0.08562644229,0.9383780214
2,19,1,72,0.677333049,74.37131804,2.111819689,0.08236548921,0.830270343
2,19,1,73,1.132913378,149.0895237,2.20928163,0.08170364714,0.8892594908
2,19,1,74,1.237774561,170.53684,2.004068912,0.08465767946,0.894955101
2,19,1,75,1.507580747,214.3352061,2.085983539,0.086937239,0.8992593292
2,19,1,76,0.7862387402,93.57351919,2.063281562,0.08231270542,0.9670722521
2,19,1,77,0.5185155631,48.21652672,2.083611851,0.08606764859,0.9511286385
2,19,1,78,0.7124004679,79.45722785,2.154967005,0.08548617787,0.9582523623
2,19,1,79,0.8466024748,104.1632056,2.039250543,0.0845339046,0.7536364774
2,19,1,80,0.4916606613,43.97843821,2.06895819,0.08451507365,0.8558167856
2,19,1,81,1.015020316,130.250164,2.157495486,0.08491052721,0.9513899091
2,19,1,82,0.9509541682,121.5477106,2.047103017,0.08658259783,0.8478966334
2,19,1,83,1.249742128,169.1121496,2.188099707,0.08555564673,0.8818595811
2,19,1,84,1.816269123,266.4315274,2.073304571,0.08659830249,0.8766114326
2,19,1,85,1.33718813,183.7232157,2.192378045,0.08819358502,1.035608716
2,19,1,86,1.270424949,174.4456699,2.088520795,0.08198611699,0.9530140763
2,19,1,87,1.229186694,166.9559069,2.118613808,0.09387125893,1.004383198
2,19,1,88,0.9205699091,115.1613148,2.11577303,0.08857607592,0.9649688522
2,19,1,89,0.8995588532,112.3100883,2.079417804,0.08294691465,0.8676990974
2,19,1,90,1.568147544,223.4938318,2.140444046,0.08592288093,0.9373268041
2,19,1,91,0.4345791739,31.90624199,2.201949602,0.08260115555,0.9964214037
2,19,1,92,1.05701125,137.3524723,2.154933088,0.09228812924,1.021940351
2,19,1,93,0.4438405923,36.97145904,2.013951454,0.08031566761,0.9139349617
2,19,1,94,1.189005394,159.7848692,2.141144836,0.08684837376,0.9298821396
2,19,1,95,0.8435181611,104.0796247,2.015969268,0.08390626767,0.8972729637
2,19,1,96,0.8190667701,98.20713734,2.110504288,0.08203014386,0.9484624942
2,19,1,97,0.6085671297,62.28885744,2.14020109,0.08583552301,0.9018988501
2,19,1,98,0.4663871664,39.09422719,2.103150898,0.08443288589,0.8190908472
2,19,1,99,1.50480224,212.9717729,2.134018039,0.0798486065,0.9416906557
2,19,2,0,1.080274117,142.1140666,2.109213486,0.2040081256,0.8106372073
2,19,2,1,0.6993194447,78.19767763,2.104713701,0.2069213218,0.9973130529
2,19,2,2,0.7810880151,92.72751281,2.062246807,0.2018046303,0.8681613113
2,19,2,3,1.049751614,139.3271993,1.983807422,0.2065669479,0.7669294921
2,19,2,4,0.836236509,100.5835675,2.137723178,0.2137800664,0.8985422263
2,19,2,5,0.5171242246,51.16418812,1.913179372,0.1986076667,0.8235110502
2,19,2,6,1.096410717,145.8851772,2.052419096,0.2077219326,0.8334565446
2,19,2,7,0.9628607843,124.3819498,2.002428318,0.2018424222,0.8374506482
2,19,2,8,0.7030357666,79.40265489,2.073608244,0.2025203258,0.920864205
2,19,2,9,1.038981396,137.6958777,1.97426769,0.2073735846,0.838562622
2,19,2,10,0.5500619428,51.18692843,2.208400605,0.1964033758,0.8903535866
2,19,2,11,0.7462364712,85.97610678,2.110265377,0.2029114663,0.892944871
2,19,2,12,1.203357557,163.7378154,2.058549332,0.196899143,0.843735594
2,19,2,13,0.4323041353,32.89660504,2.12841909,0.1981416311,0.9582289492
2,19,2,14,1.357161074,189.3216529,2.072218265,0.2149803193,0.9002681461
2,19,2,15,0.5714248387,57.18305064,2.079445836,0.2048587698,0.8780967519
2,19,2,16,0.4431980963,35.87757744,2.06676979,0.2023899323,0.970068731
2,19,2,17,0.6352254366,67.99184476,2.074608675,0.1987897315,0.7740234294
2,19,2,18,0.5113877813,46.61856528,2.105066892,0.2039962599,0.8276132714
2,19,2,19,0.5237875998,48.34483308,2.124186626,0.2013034013,1.040138625
2,19,2,20,0.6581758704,72.49584158,2.039877035,0.1992170773,0.8769855629
2,19,2,21,1.209944453,165.7353546,2.010820365,0.207993841,0.9263441792
2,19,2,22,0.9896193978,127.564333,2.072771024,0.206006495,0.9844575934
2,19,2,23,1.019917146,131.9702934,2.109417163,0.2016950267,0.7915536892
2,19,2,24,0.4175104677,30.13022515,2.143475005,0.2036221436,0.9496052746
2,19,2,25,0.3981524766,27.25257569,2.123412877,0.2044489439,0.9160933984
2,19,2,26,1.487955478,210.6769444,2.105334421,0.2057019003,0.891956244
2,19,2,27,0.5907464369,60.24453886,2.089331922,0.2110576584,0.8728608125
2,19,2,28,0.8628683026,107.446398,2.009757689,0.2001663322,0.8803958549
2,19,2,29,0.4386163369,36.71419064,1.980715391,0.2006617365,0.8732844921
2,19,2,30,1.006713367,130.0353632,2.094240136,0.2141804221,0.833937659
2,19,2,31,1.412683843,200.1001767,1.994502265,0.2005726714,0.9349734431
2,19,2,32,0.5809786164,58.6251486,2.088174587,0.2060262508,0.7879949607
2,19,2,33,1.393291255,194.4159018,2.124483704,0.2010709395,0.8853851537
2,19,2,34,0.497418067,46.11690021,2.006214377,0.2057237383,0.8347017003
2,19,2,35,1.075957188,142.8520537,2.030826103,0.2037803521,0.8545131286
2,19,2,36,1.254574453,172.1926224,2.066565307,0.2022619216,0.8935995999
2,19,2,37,0.7782758094,92.25528715,2.062234759,0.2068998172,0.8810401145
2,19,2,38,1.08532556,143.8839572,2.0598609,0.1970471629,0.8992021827
2,19,2,39,0.5230367975,49.43857223,2.058836236,0.2000576239,0.8712907915
2,19,2,40,0.7522239521,88.13095071,2.048714638,0.2010148119,0.9399059399
2,19,2,41,0.7230391208,82.16308336,2.105758336,0.2007917221,0.7617138517
2,19,2,42,0.786771199,92.66269273,2.116867967,0.2020070741,0.9324285954
2,19,2,43,0.7741221614,92.5438649,2.009392405,0.198367465,0.9093488621
2,19,2,44,1.504722523,214.2517407,2.064730886,0.2066760533,0.9494944895
2,19,2,45,0.8316089368,102.0195185,2.019149082,0.2087743373,0.9166850954
2,19,2,46,0.3989456959,29.02842981,2.035416809,0.2129568829,0.8362618126
2,19,2,47,0.7009254756,77.01231877,2.182669346,0.195401699,1.059214941
2,19,2,48,0.6794406325,75.2790453,2.082159695,0.2080621844,0.9461014757
2,19,2,49,0.616911748,64.84992888,2.078102399,0.210659448,0.8740311927
2,19,2,50,0.7331182089,85.01696302,2.043583719,0.2106325088,0.768968308
2,19,2,51,1.625954858,233.4945663,2.124956243,0.1998279815,0.9716617794
2,19,2,52,0.4434442262,37.43398322,1.985606078,0.1993017813,0.8069184823
2,19,2,53,1.109504803,149.509041,1.976130319,0.2063964153,0.8530307543
2,19,2,54,1.179997388,159.3582006,2.082930028,0.1974295554,0.8726819608
2,19,2,55,1.313276453,182.6599461,2.034133822,0.2069508591,0.7849979371
2,19,2,56,0.8044202955,96.47117103,2.071684212,0.1965505162,0.8068391103
2,19,2,57,0.8131164896,100.1709832,1.951745733,0.1985327261,0.7421307707
2,19,2,58,0.9389995797,117.7328637,2.143878516,0.1948772206,0.92748009
2,19,2,59,1.291781229,180.0426464,1.980889291,0.1965606543,0.806921751
2,19,2,60,0.9262816994,117.8713206,2.02200026,0.2043551553,0.8910443639
2,19,2,61,0.6917246366,78.00177549,2.046855185,0.2045593125,0.9364824902
2,19,2,62,0.9108853969,113.3696589,2.124593988,0.2070046161,0.8953366707
2,19,2,63,0.6855629349,75.09473121,2.147134385,0.2138473848,0.9496456537
2,19,2,64,0.4914642733,43.50873286,2.092353485,0.2067913383,0.8696694888
2,19,2,65,0.7247708987,82.88434715,2.082705206,0.2022522581,0.8873917201
2,19,2,66,1.204612934,164.1411266,2.048241769,0.2006091174,0.9109353187
2,19,2,67,1.373627221,192.8612593,2.03079181,0.2075408752,0.8989015465
2,19,2,68,0.6496701656,69.04534748,2.14817359,0.2032188323,0.9136593463
2,19,2,69,1.920240211,283.6260125,2.087911227,0.2032334397,0.7941011153
2,19,2,70,0.8163618154,95.81175823,2.214483577,0.2091466546,0.9721252713
2,19,2,71,0.6717881185,73.73397851,2.096058504,0.2044962259,0.8916296527
2,19,2,72,0.6778233735,75.31982433,2.065419772,0.1992859258,0.7777116289
2,19,2,73,1.12683913,148.8537081,2.167246382,0.1965990907,0.8428971683
2,19,2,74,1.238058772,171.4741709,1.956412654,0.2035481531,0.8489520773
2,19,2,75,1.508110361,215.2701681,2.040662816,0.1999073756,0.8504399316
2,19,2,76,0.7799583131,93.34773582,2.018853256,0.1983004295,0.9166873557
2,19,2,77,0.5194469294,49.11471578,2.043876876,0.2068968395,0.9040780786
2,19,2,78,0.7134811081,80.38881055,2.11478655,0.2021383184,0.911153664
2,19,2,79,0.8399165013,103.92739,1.991709761,0.1996493002,0.7060755254
