strategy,n_urgent,rule,mean_electiveAppWT,mean_electiveScanWT,mean_urgentScanWT,mean_OT,mean_objective,ci_lo_objective,ci_hi_objective
2,18,6,69.03821778015568,0.576834190117368,2.963177867378666,1.2244942925636748,0.7401837577652229,0.7260057202517795,0.7543617952786664
2,18,7,69.76577757215502,0.7484483718258521,3.085552028910643,1.2290652565368545,0.7581115998719464,0.7439241532919931,0.7722990464518997
2,19,1,100.13677896741375,0.10768215649391703,2.686696819725916,1.2507521900730396,0.8945741246168504,0.8745228081123586,0.9146254411213421
2,19,2,100.78594456733107,0.24748008897957746,2.644010996210123,1.207216278894647,0.8936953362892065,0.8736468113309598,0.9137438612474532
2,19,3,100.84883391876318,0.2136459077293748,2.753058379718758,1.2381076572358947,0.9061860536121824,0.8861371853540339,0.926234921870331
2,19,4,100.1972101409653,0.11268379425125691,2.6724846567591998,1.236788438471781,0.8933547047647045,0.8733086317481972,0.9134007777812118
2,19,5,101.47295280580006,0.39422486928270406,2.732448189725395,1.1923624010403622,0.9076110258770282,0.8875694855872511,0.9276525661668054
2,19,6,102.16992719332373,0.5640269313444043,2.860445813102184,1.1969178012071104,0.9259816410985982,0.9059306441323817,0.9460326380648146
2,19,7,102.90590381880698,0.733744777786135,3.003560835959757,1.2020559798290416,0.9462641235519192,0.9262045343497853,0.9663237127540532
2,20,1,146.02105206929883,0.10768295304715389,2.555330261521004,1.2227580979964456,1.1530985135973666,1.1277877459091266,1.1784092812856066
2,20,2,146.69298956292513,0.24545357197710296,2.51213166008465,1.1798158375318102,1.152298296931579,1.1269915312659862,1.1776050625971717
2,20,3,146.75760172827148,0.21495546381914854,2.6236090022812606,1.209917416784049,1.1650692645090577,1.1397667334268438,1.1903717955912716
2,20,4,146.08153675070196,0.11263869366905768,2.5408679480792005,1.2087683919479568,1.1518516177471054,1.126543323151854,1.1771599123423568
2,20,5,147.38775157351256,0.3853999460038234,2.6126278787389023,1.164255471317404,1.1676000316069766,1.1422999554841122,1.192900107729841
2,20,6,148.07941534438913,0.5498201758915253,2.7572950341337665,1.1693454433614225,1.1877912062394012,1.1624837957425982,1.2130986167362041
2,20,7,148.81611087065787,0.717290418861873,2.920919574336664,1.174897646278224,1.210356803124656,1.1850494763325885,1.2356641299167237
3,10,1,13.775000384775124,0.0992191659545378,3.434754074163209,1.8643091768076259,0.46363339148306565,0.46280366031371345,0.46446312265241785
3,10,2,14.391716450009431,0.23777204468113125,3.388471275005396,1.8211242554817673,0.46216178720303663,0.4613309797025566,0.46299259470351667
3,10,3,14.316655387568355,0.2019128397820776,3.421414797236947,1.85371655581621,0.4653753865237581,0.4645442919124627,0.4662064811350535
3,10,4,13.836968191163974,0.10406125132033221,3.4208152824864495,1.8520638433122463,0.4624534928427244,0.46162436395622264,0.4632826217292262
3,10,5,15.02679561041775,0.4018218753483002,3.4272230343577617,1.8177960682272176,0.4702477713398569,0.46941228046894184,0.47108326221077196
3,10,6,15.679719426766749,0.5733355186150052,3.491657072887142,1.8180784004572392,0.4812935602420242,0.48044901875435786,0.4821381017296905
3,10,7,16.34681126038624,0.7430197529834255,3.5228418697355433,1.8187129086269207,0.4887293223935499,0.4878819669335374,0.48957667785356235
3,11,1,15.016595998363856,0.10117154748920516,3.309580863885082,1.8271123819199868,0.4571157070886035,0.4561196332503912,0.4581117809268158
3,11,2,15.635626344257538,0.2418630747825561,3.26444572232089,1.7842631198508112,0.45578539579909216,0.4547882611093156,0.45678253048886874
3,11,3,15.556574317992649,0.2034457796910612,3.29654515968622,1.8169696260753734,0.4588814521754092,0.45788374829879147,0.45987915605202695
3,11,4,15.07797219827124,0.10615801869154885,3.2956401078772224,1.814765394430137,0.4559320687220995,0.4549366588872212,0.45692747855697785
3,11,5,16.271900038466274,0.4035632111082447,3.3108152622144247,1.7796697539178283,0.46472491031628294,0.46372285757442133,0.46572696305814454
3,11,6,16.92618739683138,0.5742811454478434,3.386205027357286,1.7804449295482299,0.47699611849702805,0.47598419453220825,0.47800804246184786
